User,CouponCode,category,Redeemed,CouponDiscount,MinAmountSpend,Company
23-4080336,LIJ2806,Industrial,TRUE,37,9293,Jabbertype
96-6042647,ISE7524,Movies,TRUE,11,372,Feedfish
05-8110449,EJJ7323,Toys,TRUE,24,2202,Twinte
82-9263678,HNV9313,Electronics,FALSE,23,7991,Rhynoodle
56-7314621,FJV2939,Clothing,TRUE,20,6470,Dynazzy
39-6613024,VRA9141,Toys,TRUE,15,3366,Youfeed
00-9844397,KIA3678,Games,FALSE,17,3201,Gabvine
59-7668520,HQC0529,Tools,TRUE,43,8965,Zoozzy
56-3926031,SIC5939,Garden,FALSE,19,4834,Youbridge
82-3665695,MNY5999,Clothing,FALSE,43,2024,Divavu
40-1510628,EPD8135,Baby,TRUE,14,8939,Wordify
43-2798681,UTD0422,Computers,FALSE,42,5847,Eayo
73-0629783,LVD0225,Grocery,FALSE,14,2999,Demivee
64-9194325,NAV4028,Electronics,FALSE,21,7342,Kanoodle
17-6163596,GWS8260,Garden,FALSE,40,5101,Devbug
95-3829076,FGG7400,Tools,TRUE,13,9671,Roodel
15-1612408,WTU2031,Tools,FALSE,44,9007,Eadel
10-5501575,KXO4975,Industrial,TRUE,25,4456,Realfire
09-5168411,EPD3602,Health,TRUE,11,8474,Jabberbean
24-8476938,QOL7264,Games,FALSE,22,2241,Rhycero
69-6674775,EVS1168,Industrial,FALSE,45,838,Eamia
76-0590071,JQE9287,Computers,FALSE,23,5720,Skimia
77-8301696,ZGL6841,Books,TRUE,43,7846,Leenti
14-4778935,CCF5163,Movies,TRUE,17,2250,Youfeed
13-6797499,QPT1002,Outdoors,FALSE,17,6023,Divanoodle
08-8686818,XQJ9502,Jewelry,FALSE,46,8704,Brainlounge
72-6769218,JXX7554,Kids,TRUE,36,6755,Skimia
93-8131586,API7309,Games,TRUE,20,3602,Yotz
12-0799082,EPQ0964,Clothing,FALSE,31,2905,Meemm
24-4613939,IZT8124,Music,TRUE,39,1126,Meemm
71-0677368,SYX5673,Clothing,FALSE,18,4369,Thoughtblab
66-8575210,UZD2247,Clothing,TRUE,17,9876,Eimbee
23-6242914,BOL3657,Clothing,FALSE,45,1571,Jaloo
34-4066295,YIV7460,Tools,TRUE,40,6225,Wordtune
82-0706310,LKV5534,Grocery,FALSE,20,4946,Skinder
29-9053450,GJF9672,Baby,FALSE,29,1465,Zoonder
96-0425496,NTP9485,Computers,TRUE,25,1721,Meembee
13-8294603,YHU4806,Outdoors,TRUE,34,2992,Skimia
95-2555629,PNJ7790,Books,FALSE,45,9564,Linktype
58-1274061,LSS1939,Kids,FALSE,36,5171,Voonder
02-2999940,NKF5715,Health,TRUE,13,4917,JumpXS
82-0157914,RJE4188,Grocery,TRUE,33,6744,Skalith
17-4667701,YER8155,Garden,TRUE,44,513,Dabtype
97-3542772,JHW9686,Shoes,TRUE,24,4154,Feedbug
08-4644187,RLU1299,Automotive,FALSE,14,5438,Edgeblab
91-5790647,NEB1953,Sports,FALSE,24,2623,Skynoodle
30-2738056,SPQ3341,Outdoors,TRUE,30,4855,Lazz
69-0597260,SPG8659,Jewelry,FALSE,28,7813,Demimbu
04-0039443,OQB9507,Health,TRUE,23,9240,Jatri
35-8562853,TQM6304,Shoes,TRUE,28,2137,Plajo
07-8551560,KQO1807,Shoes,TRUE,40,8141,Quimm
35-5560559,XDJ8145,Tools,FALSE,31,7107,Buzzbean
27-1745846,KFW2975,Outdoors,TRUE,12,8917,JumpXS
22-3952504,XSO3219,Jewelry,FALSE,35,3261,Eire
52-4618877,BNN7881,Tools,FALSE,12,1858,Mybuzz
48-2545447,ZZZ2448,Games,TRUE,50,8363,Oyondu
98-5224868,GWY7349,Automotive,TRUE,38,9309,Photobug
58-6285099,GPJ1597,Grocery,TRUE,10,1322,Realbridge
26-1879095,QJA3491,Baby,FALSE,37,7147,Fanoodle
20-1198127,UYL0900,Health,TRUE,27,9940,Ailane
75-8688421,IGG3631,Beauty,FALSE,47,8310,Jamia
18-8332043,ZUQ4734,Baby,TRUE,33,676,Tagcat
56-2138166,IDR0210,Electronics,FALSE,20,460,Jabberstorm
00-5540678,VQU5506,Home,FALSE,47,6211,Dabtype
03-4408593,FWB7897,Books,FALSE,49,3094,Divavu
96-5387142,DCV7490,Baby,TRUE,19,4721,Pixonyx
46-6310528,YLA2801,Beauty,TRUE,15,7260,Kare
50-1192305,VTX6195,Shoes,FALSE,11,1149,Skyble
13-5635405,TXM7868,Electronics,FALSE,40,7926,Jabbersphere
22-8436088,YYM2015,Tools,TRUE,16,5983,Gabcube
26-4512640,GIP1987,Grocery,FALSE,32,1154,Jetpulse
25-7098570,QAR6376,Books,TRUE,37,5707,Meevee
62-8606264,RSY5377,Games,TRUE,15,4694,Meevee
22-4767013,MUE4793,Sports,FALSE,33,7014,Eayo
48-0939466,UEN7965,Sports,TRUE,15,7615,Linklinks
37-0926045,JVL2920,Electronics,FALSE,19,8534,Realcube
04-8359459,ACC8799,Beauty,FALSE,17,3169,Rhyloo
89-9312380,UPH3286,Beauty,FALSE,43,4319,Flipstorm
65-9878313,JNY0497,Computers,FALSE,50,6156,Nlounge
54-0156422,VLA1551,Kids,FALSE,43,7118,Avavee
36-3637714,ANV6954,Beauty,TRUE,14,1625,Quamba
14-4723037,WJE2216,Jewelry,TRUE,41,4625,Rhyzio
36-6834124,DZT4612,Garden,TRUE,14,4048,Jatri
73-0621915,HLL0496,Beauty,FALSE,20,2118,Devbug
94-8399020,VOY0685,Automotive,FALSE,25,3220,Gigazoom
38-4485821,FAU6794,Tools,FALSE,35,8556,Livetube
92-9083415,GES5478,Industrial,TRUE,19,9904,Vinte
55-9927202,SEZ5714,Toys,TRUE,49,2104,Camimbo
45-5905675,CYA3625,Garden,TRUE,38,9032,Twitternation
06-4925971,YDU0527,Movies,FALSE,46,9889,Pixope
56-0091631,DQG6409,Grocery,TRUE,50,314,Livetube
90-9964360,IWA7448,Clothing,TRUE,22,9301,Youopia
19-9905716,RER5523,Electronics,FALSE,12,3160,Fivechat
21-4511120,NWQ6763,Shoes,FALSE,19,1146,Brightdog
15-8599464,LPJ9016,Industrial,TRUE,50,7843,Flipopia
73-4090520,LCA4558,Outdoors,FALSE,36,8480,Trudoo
38-7644746,EVB1152,Grocery,TRUE,12,8413,Eidel
92-6395677,UJV1150,Home,TRUE,26,1600,Mydo
46-0301504,WBR1089,Clothing,TRUE,38,7447,Bluejam
19-4380574,RTX6885,Movies,TRUE,27,6481,Shufflebeat
52-9204191,NJC5334,Electronics,TRUE,15,2983,Browseblab
98-0461163,IEB9628,Grocery,FALSE,27,4864,Yotz
38-3326923,OWK0675,Clothing,TRUE,19,7816,Gabvine
27-1436055,BVJ3180,Industrial,FALSE,34,3717,Meembee
52-1952356,AAW6661,Health,TRUE,42,2589,Realcube
85-8008355,XPJ0151,Shoes,TRUE,50,6467,Aibox
99-0294728,HUT5916,Industrial,FALSE,23,1949,Babbleset
96-2955750,XYT4204,Industrial,TRUE,24,492,Zoomlounge
31-1519428,BBR4005,Industrial,TRUE,27,3260,Oyoba
96-6603415,GVF5298,Tools,TRUE,38,1933,Ooba
99-1414642,DVX6872,Electronics,TRUE,10,6018,Fivebridge
84-2564176,WDQ7127,Movies,FALSE,30,3375,Yotz
89-3833350,WHW3123,Home,TRUE,31,5180,Eazzy
53-8928494,IUD5336,Beauty,TRUE,21,8738,Eazzy
60-5429390,YWN9666,Beauty,TRUE,45,2143,Katz
02-7618038,XFX7610,Sports,FALSE,46,4179,Vidoo
00-2623715,YHI9974,Baby,FALSE,44,2183,Gabspot
48-1998205,DNQ0794,Computers,FALSE,23,2719,Meedoo
67-3952064,SOY1401,Home,TRUE,44,5599,Yodel
47-1867449,QKJ0680,Garden,TRUE,29,8377,Muxo
01-8405843,MYN2352,Baby,TRUE,15,3426,Camido
21-5851226,CFQ8438,Baby,FALSE,28,1687,Tazz
23-1901116,SSB5142,Games,FALSE,49,5160,Jabberbean
87-7573048,NUV2765,Books,TRUE,18,5914,Topiczoom
96-6518515,LYY1453,Movies,TRUE,29,7020,Voolith
86-5754358,WXY2258,Music,FALSE,32,3959,Feednation
48-2114950,CHD3959,Industrial,TRUE,31,6459,Innojam
42-2669667,ROV6770,Electronics,FALSE,11,8406,Wikibox
08-8920287,HOI2052,Grocery,TRUE,38,8322,Innojam
38-3189367,XCV8813,Beauty,TRUE,13,3004,Brainsphere
87-3145016,FWP9165,Industrial,FALSE,19,6625,Mycat
39-7925513,RPR0011,Jewelry,TRUE,11,2752,LiveZ
43-0463344,WPM8045,Toys,TRUE,35,7736,Pixope
57-8234888,YGD0003,Health,FALSE,33,2386,Dabshots
11-6272451,WLK8729,Clothing,FALSE,33,2264,Rhynyx
73-9359978,ULU4624,Health,FALSE,42,8460,Skyba
87-4215582,BPF2221,Kids,FALSE,25,2759,Gabcube
39-6375261,IXC7665,Baby,FALSE,21,7401,Twinte
02-1830170,XMA0039,Music,FALSE,23,7291,Gigabox
87-3350440,TFT8456,Kids,FALSE,48,474,Feedbug
50-1505406,XBI5064,Grocery,TRUE,34,8527,Tagtune
52-2049538,SXX3101,Outdoors,FALSE,16,7803,Rhybox
18-4451848,UEY1967,Clothing,TRUE,35,1371,Wordpedia
28-6522710,LFH1207,Baby,FALSE,23,8613,Zoomdog
29-1556222,TJZ0660,Home,FALSE,44,771,Teklist
96-4007857,BKD8070,Jewelry,TRUE,23,5588,Oyope
78-9645436,EYN2671,Automotive,TRUE,48,9997,Babblestorm
06-1831229,YHW5540,Tools,FALSE,31,2544,Meemm
74-9144958,JMR8044,Toys,TRUE,10,9537,Jaxspan
41-0030529,IIU5971,Baby,TRUE,47,5571,InnoZ
20-6546046,YJE9028,Tools,FALSE,45,5034,Gabcube
61-7295020,DVB0355,Music,FALSE,36,1574,Realmix
51-6432036,DHX9513,Industrial,FALSE,23,6737,Linkbuzz
71-2344160,HXS1863,Electronics,TRUE,41,9503,Myworks
39-9956854,RAL0454,Industrial,FALSE,48,7178,Mybuzz
81-3126243,OQU0928,Home,FALSE,12,5249,Tagchat
31-5949284,HHB2755,Movies,TRUE,16,1012,Brightbean
60-6280292,KZD0407,Kids,FALSE,20,9771,Dabvine
85-7388569,CAY0321,Movies,FALSE,13,4728,Twinte
92-7651210,QQG4465,Outdoors,TRUE,41,5151,Youbridge
02-6240908,YYU8577,Music,TRUE,26,8500,Gigaclub
28-9716408,FJK9572,Music,FALSE,17,7294,Reallinks
05-2063610,TUA5924,Grocery,TRUE,21,9979,Brightbean
05-4844718,WPO5672,Books,FALSE,24,2147,Centimia
07-2242834,YVL9182,Grocery,FALSE,11,3715,Voolia
40-3498313,FZX8910,Jewelry,TRUE,31,7441,Teklist
55-2204541,HCK7785,Movies,TRUE,38,1232,Camimbo
41-3733780,LFB4635,Shoes,FALSE,17,6908,Realpoint
43-0884016,PXF0695,Shoes,FALSE,32,9796,Photofeed
54-6628944,XBF3891,Garden,FALSE,21,2942,Latz
13-2380797,ZTG2298,Grocery,FALSE,10,3062,Vitz
13-2687023,QSE1028,Books,TRUE,50,4466,Brightdog
96-1706771,VLW1820,Shoes,FALSE,44,9481,Lajo
41-7994514,HRB6644,Movies,FALSE,21,5400,Devify
62-1897996,PBA2262,Outdoors,TRUE,17,2264,Divavu
12-0443819,SJJ5070,Kids,FALSE,21,3639,Brightdog
18-7851237,WVO0168,Sports,TRUE,10,4689,Gigashots
42-0811111,BCC1190,Shoes,FALSE,28,1392,Realbuzz
51-0255418,FMV0439,Movies,TRUE,42,7167,Linklinks
46-9303210,AAV5216,Shoes,FALSE,28,5694,Jaloo
64-8287613,SEF3601,Grocery,TRUE,20,5343,Voonder
70-6038821,YEO4507,Outdoors,FALSE,12,6972,Pixoboo
59-4037499,AWE8500,Health,FALSE,10,1335,Skiba
02-2157574,HJT1738,Computers,TRUE,50,7129,Tanoodle
66-6528250,WTR3139,Outdoors,TRUE,34,4388,Kaymbo
10-9939244,XMT2957,Grocery,TRUE,24,5749,Blogtags
70-2046244,KFF8529,Outdoors,FALSE,43,3128,Eamia
79-4432448,OOG4305,Home,FALSE,50,5985,Browsecat
12-1913627,VZJ9078,Books,FALSE,20,2674,Camimbo
23-6487068,ZFL0156,Clothing,FALSE,43,4479,Yodel
29-4752407,XFU2936,Health,TRUE,23,7586,Midel
47-6798746,ESE9831,Sports,FALSE,41,299,Browsezoom
70-3130730,IRX0703,Books,FALSE,31,4020,Oloo
77-0471770,CWM8141,Outdoors,TRUE,27,5474,Blogtag
96-9218432,CMC3684,Outdoors,FALSE,23,7925,Blogspan
72-4409603,EZX3281,Beauty,FALSE,49,9788,Yata
64-6570975,BJP5441,Sports,TRUE,11,1291,Brightdog
87-3679239,WRT0906,Shoes,TRUE,16,9393,Plambee
44-1539433,ZIW2948,Baby,TRUE,26,2413,Abata
61-6106573,HBQ6833,Industrial,FALSE,13,9481,Trudoo
19-4326020,MDZ4918,Books,FALSE,23,3025,Avaveo
21-7787654,OJA4732,Tools,TRUE,31,5779,Twiyo
98-7724789,YIJ3714,Tools,FALSE,41,665,Twitterworks
45-0370403,WTU2031,Tools,FALSE,44,9007,Eadel
13-6469724,LRB7987,Books,FALSE,45,4704,Skipstorm
58-3181832,OJF2189,Health,TRUE,50,5068,Oyope
97-7342584,HAU9378,Shoes,TRUE,20,5427,Wikizz
90-3893222,BBS2809,Electronics,TRUE,44,7394,Fadeo
28-6319179,RXR0741,Music,FALSE,15,2712,Gevee
61-4712137,EOV4396,Garden,FALSE,40,705,Bubbletube
05-8077890,ESS3113,Games,TRUE,11,7599,Cogibox
48-6807680,BWR5105,Automotive,FALSE,46,5081,Leenti
13-7899017,VTD7106,Industrial,FALSE,37,5196,Twinte
03-2045757,TXO8057,Tools,FALSE,15,4840,Oyoloo
26-3887900,GGM1990,Computers,TRUE,20,997,Skinte
04-8938968,VCO7512,Electronics,TRUE,41,6135,Oyoba
24-1785528,XEX4853,Books,TRUE,11,8265,Browsetype
85-1800144,VUN7955,Electronics,FALSE,35,6845,Dabtype
98-7692607,NJZ5476,Books,FALSE,11,4542,Rhycero
85-0566867,ZHK5897,Tools,TRUE,14,4412,Jabberstorm
11-9850763,UIR8662,Beauty,TRUE,39,2852,Realcube
79-7551035,LFA5624,Electronics,TRUE,35,6862,Oyoba
75-5370987,NIE2872,Home,FALSE,34,8159,Yozio
47-4766334,QDM3535,Garden,TRUE,22,3538,Teklist
33-6812612,DMT9611,Movies,FALSE,16,6809,Mynte
86-5393498,JIQ9861,Garden,TRUE,47,4639,Dabshots
11-4277974,CUE1795,Games,FALSE,12,6496,Gabtune
00-0955330,PJK6082,Home,TRUE,15,4161,BlogXS
81-3993616,GQN9051,Garden,FALSE,20,336,Wordify
38-3032511,UHN2676,Toys,FALSE,36,5295,Meetz
35-9693878,PLA5548,Health,FALSE,25,3411,Kwinu
17-5736484,HNF3756,Tools,TRUE,43,5685,Browsecat
61-1416856,GVC0650,Shoes,FALSE,49,6624,Browsetype
88-6081085,BRT3201,Health,FALSE,30,3747,Thoughtbeat
04-9229234,PHA5552,Sports,TRUE,37,1848,Skidoo
54-3314455,DDU7157,Toys,TRUE,18,6177,Lazz
19-1594311,XYS8397,Health,TRUE,31,2325,Gigaclub
61-0929597,LQL2791,Beauty,TRUE,17,3706,Vinte
96-4622022,JFC7548,Books,TRUE,28,8799,Brightbean
56-5529760,BCB1457,Tools,TRUE,10,525,Bubbletube
67-2250425,GON2934,Electronics,TRUE,14,536,Skinix
27-5148020,MSL2753,Computers,TRUE,10,4735,Skipstorm
07-5679736,DWT4601,Outdoors,FALSE,24,4197,Leenti
54-2360051,JXT7105,Music,FALSE,13,1454,Digitube
94-0093256,XDJ1187,Jewelry,TRUE,45,5820,Oyope
58-8197773,KUQ4452,Movies,TRUE,40,4113,Voonyx
93-3192642,RML5393,Health,FALSE,35,7832,Zava
99-6103823,QFT1512,Tools,FALSE,15,7770,Kwilith
91-7050227,HYE2556,Home,TRUE,38,6199,Livefish
66-0451572,HLE0959,Automotive,FALSE,23,8302,Janyx
02-9928802,VOO4593,Home,FALSE,37,3588,Cogidoo
52-0964652,GJM7145,Automotive,FALSE,13,7201,Agimba
64-7346810,RIR0348,Books,TRUE,33,1454,Photobug
52-3735746,OST3768,Music,FALSE,24,7510,Quinu
12-8927349,JRA5040,Movies,FALSE,20,8287,Realpoint
00-7033185,DNI0173,Home,FALSE,16,4392,Eare
14-3906039,GVZ5053,Kids,TRUE,42,9646,Eidel
36-3380296,YNM1171,Computers,TRUE,22,322,Aimbu
10-6825786,GNW2238,Movies,FALSE,26,1156,Leenti
35-8845662,XVS9170,Toys,FALSE,29,4494,Babbleset
76-7959338,TPX5634,Sports,TRUE,42,7574,Lajo
67-4142099,HEJ4464,Health,TRUE,39,3384,Youopia
67-8695871,JDQ8979,Garden,FALSE,20,3806,Centizu
08-0993079,ISK2195,Garden,TRUE,42,4604,Agivu
27-2653236,QWE8964,Movies,TRUE,15,7914,Kwimbee
24-5761090,GGT8167,Books,FALSE,20,7686,Browsebug
79-6070600,HIM4730,Books,FALSE,13,3966,Fiveclub
56-7956266,NUE3190,Health,FALSE,20,9710,Photospace
56-6605723,VUF2191,Tools,TRUE,12,8236,Skivee
05-4916634,FEP3970,Electronics,FALSE,13,6187,Pixoboo
96-8064323,NNH0215,Books,TRUE,25,1439,Tavu
25-0569853,NIS8424,Clothing,TRUE,32,6599,Buzzdog
82-5624790,VLU7734,Automotive,FALSE,18,5218,Skimia
39-8885657,SWC4205,Sports,TRUE,43,8285,Fatz
20-7643191,YMD5799,Shoes,TRUE,43,4802,Zazio
48-3602775,FOO8232,Kids,TRUE,28,8745,Topicware
00-4875418,GKN6458,Grocery,TRUE,23,5289,Vipe
47-7145251,SRN1262,Industrial,FALSE,17,9697,Quatz
54-2964055,TCF4721,Books,TRUE,21,7882,Jabberstorm
13-9956090,OCH5109,Games,FALSE,32,9296,Divavu
30-6000856,AEW6927,Outdoors,TRUE,47,1622,Zava
82-9002906,QQA9827,Kids,TRUE,30,1673,Eire
06-7481419,YPU6848,Outdoors,TRUE,42,2347,Npath
08-7955824,CAY0321,Movies,FALSE,13,4728,Twinte
17-8242440,QQG4465,Outdoors,TRUE,41,5151,Youbridge
39-0683226,YYU8577,Music,TRUE,26,8500,Gigaclub
08-7948901,FJK9572,Music,FALSE,17,7294,Reallinks
09-4828781,TUA5924,Grocery,TRUE,21,9979,Brightbean
30-8946803,WPO5672,Books,FALSE,24,2147,Centimia
44-5504365,YVL9182,Grocery,FALSE,11,3715,Voolia
86-8007098,FZX8910,Jewelry,TRUE,31,7441,Teklist
11-2244098,HCK7785,Movies,TRUE,38,1232,Camimbo
68-4162887,DDT5521,Tools,FALSE,12,5541,Tanoodle
96-5995351,AGS5596,Sports,FALSE,14,9416,Oozz
57-9463733,LOW9516,Grocery,FALSE,30,4402,Agivu
29-8688674,FSH7404,Garden,FALSE,42,2862,Dynava
19-5238166,UID3131,Sports,TRUE,12,8572,Izio
73-0482491,BHV9752,Electronics,TRUE,50,9625,Linkbuzz
23-4021790,QTX2046,Jewelry,TRUE,31,3184,Topdrive
54-3442715,ZWS1928,Automotive,FALSE,13,6451,Babbleblab
09-1390179,ZUY4891,Shoes,TRUE,41,2265,Yoveo
05-0685971,ODQ2469,Garden,FALSE,18,8732,Eare
11-8702461,EZA1446,Games,TRUE,37,5661,Ntags
70-8350591,EZX3765,Movies,TRUE,44,720,Eare
09-8258691,LUV3272,Movies,TRUE,38,9735,Zava
25-3337467,XVW3985,Movies,TRUE,25,668,Thoughtworks
50-8788434,MFQ4500,Computers,FALSE,41,7332,Shuffledrive
06-0670664,GIH0002,Grocery,FALSE,10,1480,Pixoboo
80-1481964,JCO8581,Movies,FALSE,45,642,Eazzy
32-9212775,RID9796,Beauty,TRUE,40,2428,Flashpoint
78-4463423,TJI6583,Computers,TRUE,19,7552,Zoomcast
97-0636442,MFB7501,Baby,TRUE,36,4237,Yabox
98-7179698,YCR8570,Grocery,TRUE,15,3865,Layo
56-7539556,HRJ6290,Clothing,FALSE,36,5976,Wikivu
40-9507541,FHJ0292,Grocery,FALSE,10,1816,Twitterbridge
16-9881143,HRV2437,Clothing,FALSE,46,9074,Jetpulse
91-1554741,XEP2063,Beauty,TRUE,17,2316,Wordware
89-5335986,TJM6203,Garden,FALSE,13,7503,Thoughtbeat
99-9626609,KFQ5765,Kids,TRUE,40,8492,Voonix
19-5298931,VWT3134,Games,TRUE,37,7944,Devbug
74-6456234,JFX9214,Jewelry,TRUE,39,2727,Eayo
46-6872928,MPV2995,Books,TRUE,46,1579,Fanoodle
44-5875599,PCG7213,Toys,FALSE,19,9102,Shufflebeat
61-5426866,PUC7195,Kids,FALSE,15,5960,Browsedrive
04-8149638,VSO2938,Home,TRUE,31,7627,Vidoo
87-4076538,ZTV1707,Electronics,FALSE,21,9010,Skalith
09-0442142,TCY9120,Tools,FALSE,31,6790,Feedspan
99-1375504,TIZ6227,Games,TRUE,36,7102,Eamia
49-9395104,GIN9503,Clothing,FALSE,34,5023,Podcat
77-3199860,EZL8736,Jewelry,FALSE,35,9484,Skilith
36-5329803,VJK4275,Automotive,TRUE,29,5831,Quinu
19-0317159,BES3895,Electronics,TRUE,27,8920,Thoughtblab
23-1756328,XDC8731,Health,TRUE,22,2615,Skinix
46-5487886,UWR5408,Clothing,FALSE,25,289,Jabberbean
88-4575057,MTC5010,Baby,FALSE,25,812,Blognation
26-4575483,NBF7192,Outdoors,TRUE,40,5809,Eadel
57-1702031,VJX2177,Books,FALSE,28,9459,Wordtune
77-5664622,FSQ4833,Shoes,FALSE,16,5987,Devpulse
76-7798570,FSF1383,Home,FALSE,30,9089,Fivebridge
47-1790455,CKG8278,Beauty,TRUE,47,1264,Miboo
93-0774280,JYO6202,Home,TRUE,44,1298,Tekfly
01-5552586,HGJ6923,Health,TRUE,32,7017,Demivee
50-0652573,LRQ3111,Health,FALSE,19,7042,Skipfire
08-8719285,URL1120,Music,FALSE,10,3934,Yadel
65-3773671,BVB6931,Outdoors,FALSE,12,3174,Gigabox
54-5931236,ULJ2197,Outdoors,TRUE,39,2942,Ozu
13-9612206,CZK3329,Toys,FALSE,24,979,Skyba
16-6628798,BDT2289,Books,FALSE,28,4756,Gabvine
91-7115767,HHJ3471,Outdoors,TRUE,11,4574,Realpoint
61-4066394,VKQ7249,Toys,TRUE,45,3835,Vipe
44-4490859,UWG6103,Shoes,FALSE,48,6282,Avamba
72-8599846,KWN7342,Music,TRUE,39,1533,Miboo
21-1563996,TGP7337,Music,FALSE,36,7080,Plambee
96-4396678,LHD1477,Music,FALSE,14,7376,Babbleopia
40-5302920,EDK2709,Baby,FALSE,17,5386,Abata
13-5654753,EOP1907,Outdoors,FALSE,40,8838,Thoughtsphere
46-3401731,CMJ8871,Grocery,FALSE,22,2180,Digitube
50-6416627,ELM2879,Music,TRUE,25,3433,Roodel
86-4634745,NZY8626,Sports,FALSE,26,9766,Voonder
51-7494843,AUJ2916,Jewelry,TRUE,23,2133,Bluezoom
25-0176328,SZO7583,Books,FALSE,50,8770,Meevee
72-2151464,OQU8258,Grocery,FALSE,45,5658,Jetwire
87-6423515,NBS9893,Games,TRUE,43,8811,Youbridge
65-2001459,SAQ6501,Grocery,FALSE,37,2197,Gabcube
36-5912369,HOO1480,Clothing,TRUE,11,645,Voonte
38-2563406,AVJ3933,Automotive,FALSE,17,8353,Skyvu
65-4514890,TEH2563,Games,FALSE,23,8986,Livefish
38-0868745,YXY1019,Sports,FALSE,34,1426,Yodoo
15-1886475,NLR2532,Automotive,TRUE,27,8233,Dynabox
31-0695508,BUC2039,Industrial,TRUE,40,9172,Pixoboo
03-3727000,KEI5453,Toys,FALSE,10,1091,Topicstorm
32-9528563,TXD7314,Industrial,FALSE,22,203,Photobug
24-4152715,DRB5145,Baby,TRUE,17,4241,Skinte
65-5757668,WTF2954,Games,TRUE,32,832,Shufflester
20-0825385,VBC6833,Games,FALSE,29,8337,Jabbersphere
28-7337695,TGS8956,Movies,FALSE,31,6713,Blogtags
84-9255072,PDP5668,Computers,FALSE,19,4093,Npath
44-3881539,ZUU9833,Industrial,TRUE,14,5042,Thoughtmix
84-6702750,KGR9290,Industrial,TRUE,44,1171,Eadel
65-4669313,DDP4994,Toys,FALSE,16,4871,Brainbox
14-5666485,IVK0387,Toys,FALSE,41,5221,Cogibox
72-0804200,PKO7911,Movies,FALSE,44,5916,Mudo
87-1795711,URI3639,Health,FALSE,48,3535,Ntag
99-4446848,KTN5192,Jewelry,FALSE,20,8296,Skalith
87-6039474,XQB3915,Shoes,FALSE,23,6433,Demimbu
17-9913699,FAN5395,Computers,FALSE,43,4596,Rhyzio
21-9181994,SGW1559,Games,FALSE,28,3255,Wikido
48-6329697,QDU0034,Clothing,TRUE,36,3148,Shufflebeat
47-0023484,BZD6208,Beauty,FALSE,21,271,Jaxspan
88-7154428,ARH7358,Music,FALSE,15,1583,Browsecat
81-2842245,MYK1687,Baby,FALSE,11,9162,Brightdog
66-4622532,ERG5662,Grocery,TRUE,25,9743,Kare
89-3371496,CWK4516,Tools,FALSE,10,2026,Livetube
51-8562287,CMU0421,Sports,TRUE,43,4514,Avamba
82-3673605,ARS7769,Music,FALSE,29,4397,Mydeo
57-8905087,YCO8585,Sports,FALSE,34,5448,Vitz
34-9314904,UCR3594,Movies,TRUE,17,3816,Bluejam
35-6413189,KRH9953,Tools,TRUE,15,3648,Katz
61-7624573,WOH1977,Jewelry,TRUE,16,5040,Skimia
38-4063007,ZUE7242,Tools,TRUE,24,3883,Kaymbo
45-0725662,HDP5075,Movies,FALSE,30,7837,Kazio
77-4430066,UEX7230,Automotive,TRUE,37,5698,Twitterlist
00-8547019,OGA0708,Electronics,TRUE,39,3614,Twimbo
02-7680059,DCO5027,Beauty,TRUE,36,1818,Wikizz
69-1407932,SWF3528,Movies,TRUE,36,1814,Jaxworks
63-3686041,GCQ1188,Books,TRUE,46,9168,Oozz
05-9691642,ARH4678,Jewelry,TRUE,44,5603,Blogtag
72-0561604,CAB5764,Games,FALSE,40,2472,Eimbee
82-5776327,OWM3844,Grocery,FALSE,11,7270,Babbleset
18-2333910,KJY5925,Health,TRUE,16,1057,Ailane
19-7750801,VEH9815,Grocery,TRUE,34,5772,Realmix
46-1617266,JYU3521,Computers,TRUE,25,5731,Realbuzz
48-3278146,QAU1251,Electronics,FALSE,13,4118,Chatterpoint
07-4432262,LCL2340,Kids,TRUE,36,6769,Photobug
27-2261560,NIA7308,Movies,TRUE,10,2368,Yodoo
06-5496598,ALT0485,Sports,TRUE,11,7752,Oloo
35-2328964,YML4832,Clothing,FALSE,33,9118,Dabvine
94-2738920,WEE4684,Home,FALSE,49,8395,Jabberstorm
27-2213004,FHX7858,Games,FALSE,14,7298,Tagpad
95-1532838,QIV3382,Health,FALSE,15,2743,Fliptune
49-0237571,DTT0900,Movies,FALSE,39,294,Devbug
80-5509985,ALX0248,Health,FALSE,15,2219,Omba
77-1303982,RAA4092,Computers,FALSE,37,5176,Podcat
89-1343588,RPX1193,Jewelry,FALSE,16,1081,Quatz
90-0821371,ABW5399,Beauty,TRUE,49,7369,Livepath
21-2897925,JLX1129,Tools,FALSE,19,6505,Browsecat
89-0700573,QSQ6902,Toys,FALSE,45,7796,Myworks
93-5280880,VQI8876,Garden,TRUE,18,7027,Thoughtsphere
42-9637832,DKV7595,Automotive,FALSE,12,7410,Bubblebox
24-6610044,JPF2043,Beauty,FALSE,31,1134,Quatz
88-2267046,HQA9363,Toys,FALSE,15,4766,Mita
66-8819328,QYU4535,Industrial,FALSE,21,3526,Lazz
56-4459098,JTM9828,Beauty,TRUE,50,8767,Trunyx
40-3564294,VQE6306,Books,FALSE,44,4237,Yakijo
51-7138566,UYI9972,Sports,FALSE,50,8234,Trudeo
